EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas
,,,,,,,,,,,,,,,2021,46,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",6,0,0,1,5,0
,,,,,,,,,,,,,,,2025,51,4,IRA Alta (J00-J06),42,2,4,5,29,2
,,,,,,,,,,,,,,,2023,16,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,8,Crisis obstructiva bronquial (J40-J46),8,0,1,2,3,2
,,,,,,,,,,,,,,,2025,20,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,1,2,0
,,,,,,,,,,,,,,,2025,29,4,IRA Alta (J00-J06),35,0,9,10,14,2
,,,,,,,,,,,,,,,2024,46,8,Crisis obstructiva bronquial (J40-J46),1,0,0,1,0,0
,,,,,,,,,,,,,,,2026,5,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),57,3,5,20,25,4
,,,,,,,,,,,,,,,2025,12,7,Bronquitis/bronquiolitis aguda (J20-J21),15,0,1,2,12,0
,,,,,,,,,,,,,,,2025,52,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,6,Neumonía (J12-J18),2,0,0,0,2,0
,,,,,,,,,,,,,,,2026,7,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),13,0,0,2,9,2
,,,,,,,,,,,,,,,2025,41,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,6,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),10,0,1,2,4,3
,,,,,,,,,,,,,,,2022,13,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,8,Crisis obstructiva bronquial (J40-J46),5,0,0,0,1,4
,,,,,,,,,,,,,,,2024,10,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,50,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,8,Crisis obstructiva bronquial (J40-J46),3,0,0,0,1,2
,,,,,,,,,,,,,,,2022,43,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,1,1,0
,,,,,,,,,,,,,,,2026,9,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,17,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,2,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,31,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,33,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,0,2,0
,,,,,,,,,,,,,,,2024,42,6,Neumonía (J12-J18),4,0,0,0,0,4
,,,,,,,,,,,,,,,2025,43,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,17,4,IRA Alta (J00-J06),204,4,26,58,103,13
,,,,,,,,,,,,,,,2025,11,6,Neumonía (J12-J18),4,0,1,0,0,3
,,,,,,,,,,,,,,,2025,9,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,11,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,4,IRA Alta (J00-J06),155,7,11,29,95,13
,,,,,,,,,,,,,,,2022,32,4,IRA Alta (J00-J06),17,0,2,7,8,0
,,,,,,,,,,,,,,,2025,47,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,4,IRA Alta (J00-J06),84,3,5,14,56,6
,,,,,,,,,,,,,,,2023,14,8,Crisis obstructiva bronquial (J40-J46),10,0,0,2,3,5
,,,,,,,,,,,,,,,2026,18,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),84,3,9,11,44,17
,,,,,,,,,,,,,,,2025,1,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),79,3,13,6,41,16
,,,,,,,,,,,,,,,2025,18,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,1,6,Neumonía (J12-J18),2,0,0,0,1,1
,,,,,,,,,,,,,,,2026,14,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,25,5,Influenza (J09-J11),2,0,0,1,1,0
,,,,,,,,,,,,,,,2026,6,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
,,,,,,,,,,,,,,,2026,8,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,31,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",28,0,0,7,15,6
,,,,,,,,,,,,,,,2026,1,8,Crisis obstructiva bronquial (J40-J46),9,0,0,0,6,3
,,,,,,,,,,,,,,,2025,36,8,Crisis obstructiva bronquial (J40-J46),3,0,0,1,1,1
,,,,,,,,,,,,,,,2025,38,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,35,6,Neumonía (J12-J18),7,1,0,0,2,4
,,,,,,,,,,,,,,,2025,17,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,13,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),306,7,33,85,154,27
,,,,,,,,,,,,,,,2024,4,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,30,5,Influenza (J09-J11),6,0,0,0,6,0
,,,,,,,,,,,,,,,2024,50,4,IRA Alta (J00-J06),53,1,8,8,31,5
,,,,,,,,,,,,,,,2024,10,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",2,0,1,0,1,0
,,,,,,,,,,,,,,,2025,24,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,39,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,2,4,IRA Alta (J00-J06),70,3,7,12,42,6
,,,,,,,,,,,,,,,2026,17,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,35,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",4,0,0,2,2,0
,,,,,,,,,,,,,,,2025,31,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,11,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),134,6,21,33,66,8
,,,,,,,,,,,,,,,2024,50,6,Neumonía (J12-J18),8,0,1,0,6,1
,,,,,,,,,,,,,,,2026,8,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,31,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),141,11,15,53,54,8
,,,,,,,,,,,,,,,2024,48,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,52,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,52,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
,,,,,,,,,,,,,,,2022,38,6,Neumonía (J12-J18),4,0,1,0,2,1
,,,,,,,,,,,,,,,2025,17,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,51,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,6,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,14,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,43,7,Bronquitis/bronquiolitis aguda (J20-J21),20,2,5,5,6,2
,,,,,,,,,,,,,,,2026,7,4,IRA Alta (J00-J06),57,2,5,11,35,4
,,,,,,,,,,,,,,,2026,4,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,5,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,7,4,IRA Alta (J00-J06),78,5,8,12,50,3
,,,,,,,,,,,,,,,2022,4,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,8,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",9,0,0,0,4,5
,,,,,,,,,,,,,,,2025,34,7,Bronquitis/bronquiolitis aguda (J20-J21),66,1,11,15,25,14
,,,,,,,,,,,,,,,2025,52,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,1,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),36,0,7,3,21,5
,,,,,,,,,,,,,,,2026,10,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,38,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,4,IRA Alta (J00-J06),27,1,0,3,18,5
,,,,,,,,,,,,,,,2025,10,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,15,7,Bronquitis/bronquiolitis aguda (J20-J21),5,0,0,1,4,0
,,,,,,,,,,,,,,,2025,48,5,Influenza (J09-J11),3,1,1,0,1,0
,,,,,,,,,,,,,,,2025,51,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,46,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,13,6,Neumonía (J12-J18),5,0,1,0,3,1
,,,,,,,,,,,,,,,2025,17,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,24,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,43,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,31,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,36,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
,,,,,,,,,,,,,,,2025,9,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,10,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,14,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,32,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),190,3,24,64,85,14
,,,,,,,,,,,,,,,2025,22,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,5,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),14,2,0,1,11,0
,,,,,,,,,,,,,,,2025,34,5,Influenza (J09-J11),3,0,0,0,3,0
,,,,,,,,,,,,,,,2026,4,7,Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,0,1
,,,,,,,,,,,,,,,2025,21,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,17,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,51,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,2,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),50,1,1,5,39,4
,,,,,,,,,,,,,,,2025,44,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,40,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,44,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,20,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,40,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,1,0,0,0,0
,,,,,,,,,,,,,,,2025,48,8,Crisis obstructiva bronquial (J40-J46),3,0,0,0,2,1
,,,,,,,,,,,,,,,2026,13,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",9,0,0,0,3,6
,,,,,,,,,,,,,,,2023,16,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),336,10,51,121,134,20
,,,,,,,,,,,,,,,2025,53,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,13,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,7,Bronquitis/bronquiolitis aguda (J20-J21),6,0,2,0,3,1
,,,,,,,,,,,,,,,2025,29,4,IRA Alta (J00-J06),177,2,17,40,109,9
,,,,,,,,,,,,,,,2023,25,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,18,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,42,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,48,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,51,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),40,1,1,12,19,7
,,,,,,,,,,,,,,,2024,38,7,Bronquitis/bronquiolitis aguda (J20-J21),8,0,0,2,6,0
,,,,,,,,,,,,,,,2026,13,4,IRA Alta (J00-J06),186,5,23,72,80,6
,,,,,,,,,,,,,,,2025,9,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,12,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,73,0,8,23,42,0
,,,,,,,,,,,,,,,2022,50,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,2,0,0,0,1,1
,,,,,,,,,,,,,,,2023,39,4,IRA Alta (J00-J06),33,1,4,10,16,2
,,,,,,,,,,,,,,,2025,12,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,46,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,9,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,8,7,Bronquitis/bronquiolitis aguda (J20-J21),2,0,0,1,1,0
,,,,,,,,,,,,,,,2026,13,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,37,8,Crisis obstructiva bronquial (J40-J46),2,0,0,1,1,0
,,,,,,,,,,,,,,,2024,37,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,7,Bronquitis/bronquiolitis aguda (J20-J21),6,0,0,0,4,2
,,,,,,,,,,,,,,,2026,15,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,26,7,Bronquitis/bronquiolitis aguda (J20-J21),3,0,0,1,0,2
,,,,,,,,,,,,,,,2025,53,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,2,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,32,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,26,4,IRA Alta (J00-J06),26,1,1,1,21,2
,,,,,,,,,,,,,,,2025,9,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,15,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,1,0,0,0,1,0
,,,,,,,,,,,,,,,2023,1,4,IRA Alta (J00-J06),10,0,0,4,5,1
,,,,,,,,,,,,,,,2026,13,4,IRA Alta (J00-J06),219,7,34,37,122,19
,,,,,,,,,,,,,,,2025,45,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,1,1,0
,,,,,,,,,,,,,,,2024,2,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,13,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,38,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),280,10,54,53,132,31
,,,,,,,,,,,,,,,2026,53,6,Neumonía (J12-J18),6,0,0,0,3,3
,,,,,,,,,,,,,,,2022,36,8,Crisis obstructiva bronquial (J40-J46),8,0,2,1,5,0
,,,,,,,,,,,,,,,2023,18,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,6,Neumonía (J12-J18),12,0,0,0,5,7
,,,,,,,,,,,,,,,2025,24,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,20,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,4,IRA Alta (J00-J06),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,9,4,IRA Alta (J00-J06),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),253,6,29,56,140,22
,,,,,,,,,,,,,,,2026,5,4,IRA Alta (J00-J06),10,0,1,1,7,1
,,,,,,,,,,,,,,,2025,16,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2024,13,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,0,1
,,,,,,,,,,,,,,,2026,2,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,1,0,2,0
,,,,,,,,,,,,,,,2025,47,7,Bronquitis/bronquiolitis aguda (J20-J21),14,1,2,4,4,3
,,,,,,,,,,,,,,,2023,1,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,29,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,0,1,1
,,,,,,,,,,,,,,,2022,9,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",140,1,1,28,98,12
,,,,,,,,,,,,,,,2024,36,8,Crisis obstructiva bronquial (J40-J46),5,0,0,1,3,1
,,,,,,,,,,,,,,,2026,4,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,47,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",37,2,2,5,23,5
,,,,,,,,,,,,,,,2024,40,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,11,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,35,5,Influenza (J09-J11),3,0,1,1,1,0
,,,,,,,,,,,,,,,2026,15,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,31,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,16,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),108,1,14,35,58,0
,,,,,,,,,,,,,,,2026,2,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,39,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,16,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,0,2,1
,,,,,,,,,,,,,,,2026,4,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,10,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,35,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
,,,,,,,,,,,,,,,2022,20,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",6,0,0,0,4,2
,,,,,,,,,,,,,,,2024,4,7,Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,0,1
,,,,,,,,,,,,,,,2024,1,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,7,7,Bronquitis/bronquiolitis aguda (J20-J21),6,1,0,0,5,0
,,,,,,,,,,,,,,,2025,47,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),161,4,23,41,78,15
,,,,,,,,,,,,,,,2024,38,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,22,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,1,0,1,0
,,,,,,,,,,,,,,,2024,40,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),75,2,11,21,34,7
,,,,,,,,,,,,,,,2026,10,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,6,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,25,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,0,2,1
,,,,,,,,,,,,,,,2026,2,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,45,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),300,8,40,78,150,24
,,,,,,,,,,,,,,,2023,32,4,IRA Alta (J00-J06),285,7,37,110,125,6
,,,,,,,,,,,,,,,2024,17,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,6,6,Neumonía (J12-J18),2,0,0,0,1,1
,,,,,,,,,,,,,,,2025,29,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,27,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,3,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,28,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,39,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,25,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),263,4,26,84,135,14
