region,anio,semana,humedad_relativa_promedio_porcentaje
Los Ríos,2024,11,81.57
Los Ríos,2024,12,83.86
Los Ríos,2024,13,80.14
Los Ríos,2024,14,86.43
Los Ríos,2024,15,73.14
Los Ríos,2024,16,87.0
Los Ríos,2024,17,86.86
Los Ríos,2024,18,87.14
Los Ríos,2024,19,88.57
Los Ríos,2024,20,86.86
Los Ríos,2024,21,87.71
Los Ríos,2024,22,90.14
Los Ríos,2024,23,87.0
Los Ríos,2024,24,90.43
Los Ríos,2024,25,89.57
Los Ríos,2024,26,90.14
Los Ríos,2024,27,88.71
Los Ríos,2024,28,85.0
Los Ríos,2024,29,86.29
Los Ríos,2024,30,86.43
Los Ríos,2024,31,83.29
Los Ríos,2024,32,89.29
Los Ríos,2024,33,87.0
Los Ríos,2024,34,86.71
Los Ríos,2024,35,83.43
Los Ríos,2024,36,86.71
Los Ríos,2024,37,85.57
Los Ríos,2024,38,82.86
Los Ríos,2024,39,86.57
Los Ríos,2024,40,75.71
Los Ríos,2024,41,78.86
Los Ríos,2024,42,85.0
Los Ríos,2024,43,75.71
Los Ríos,2024,44,76.29
Los Ríos,2024,45,81.43
Los Ríos,2024,46,76.14
Los Ríos,2024,47,80.57
Los Ríos,2024,48,78.0
Los Ríos,2024,49,72.29
Los Ríos,2024,50,70.57
Los Ríos,2024,51,74.29
Los Ríos,2024,52,63.14
Los Ríos,2025,1,67.71
Los Ríos,2025,2,65.29
Los Ríos,2025,3,64.14
Los Ríos,2025,4,71.86
Los Ríos,2025,5,64.86
Los Ríos,2025,6,67.43
Los Ríos,2025,7,63.57
Los Ríos,2025,8,73.0
Los Ríos,2025,9,79.29
Los Ríos,2025,10,81.14
Los Ríos,2025,11,68.57
Los Ríos,2025,12,75.14
Los Ríos,2025,13,80.0
Los Ríos,2025,14,76.86
Los Ríos,2025,15,86.86
Los Ríos,2025,16,86.57
Los Ríos,2025,17,92.0
Los Ríos,2025,18,88.14
Los Ríos,2025,19,87.0
Los Ríos,2025,20,90.71
Los Ríos,2025,21,91.43
Los Ríos,2025,22,88.86
Los Ríos,2025,23,90.86
Los Ríos,2025,24,92.57
Los Ríos,2025,25,89.43
Los Ríos,2025,26,86.14
Los Ríos,2025,27,81.0
Los Ríos,2025,28,88.57
Los Ríos,2025,29,89.14
Los Ríos,2025,30,84.86
Los Ríos,2025,31,92.71
Los Ríos,2025,32,89.86
Los Ríos,2025,33,85.71
Los Ríos,2025,34,91.29
Los Ríos,2025,35,83.29
Los Ríos,2025,36,78.14
Los Ríos,2025,37,85.57
Los Ríos,2025,38,90.14
Los Ríos,2025,39,82.0
Los Ríos,2025,40,82.57
Los Ríos,2025,41,86.29
Los Ríos,2025,42,78.29
Los Ríos,2025,43,82.57
Los Ríos,2025,44,72.71
Los Ríos,2025,45,75.14
Los Ríos,2025,46,76.57
Los Ríos,2025,47,72.29
Los Ríos,2025,48,76.14
Los Ríos,2025,49,68.43
Los Ríos,2025,50,70.43
Los Ríos,2025,51,75.86
Los Ríos,2025,52,73.0
Los Ríos,2026,1,65.57
Los Ríos,2026,2,64.14
Los Ríos,2026,3,65.43
Los Ríos,2026,4,67.14
Los Ríos,2026,5,75.86
Los Ríos,2026,6,76.14
Los Ríos,2026,7,78.0
Los Ríos,2026,8,69.0
Los Ríos,2026,9,77.86
Los Ríos,2026,10,76.43
Los Ríos,2026,11,85.14
Los Ríos,2026,12,87.29
Los Ríos,2026,13,82.57
Los Ríos,2026,14,79.86
Los Ríos,2026,15,79.29
Los Ríos,2026,16,86.29
Los Ríos,2026,17,85.29
Los Ríos,2026,18,89.43
Los Ríos,2026,19,84.86
Los Ríos,2026,20,83.57
Los Ríos,2026,21,83.71
Los Ríos,2026,22,88.86
Los Ríos,2026,23,91.43
Los Ríos,2026,24,91.43
Los Ríos,2026,25,87.0
Magallanes,2014,1,73.0
Magallanes,2014,2,75.29
Magallanes,2014,3,72.0
Magallanes,2014,4,73.29
Magallanes,2014,5,72.71
Magallanes,2014,6,75.86
Magallanes,2014,7,76.14
Magallanes,2014,8,75.57
Magallanes,2014,9,79.0
Magallanes,2014,10,76.86
Magallanes,2014,11,74.57
Magallanes,2014,12,73.14
Magallanes,2014,13,77.43
Magallanes,2014,14,80.43
Magallanes,2014,15,78.0
Magallanes,2014,16,79.14
Magallanes,2014,17,80.14
Magallanes,2014,18,76.14
Magallanes,2014,19,78.14
Magallanes,2014,20,81.29
Magallanes,2014,21,82.86
Magallanes,2014,22,81.14
Magallanes,2014,23,83.86
Magallanes,2014,24,85.57
Magallanes,2014,25,84.43
Magallanes,2014,26,83.14
Magallanes,2014,27,74.43
Magallanes,2014,28,84.14
Magallanes,2014,29,88.43
Magallanes,2014,30,75.0
Magallanes,2014,31,91.14
Magallanes,2014,32,80.57
Magallanes,2014,33,81.14
Magallanes,2014,34,87.14
Magallanes,2014,35,91.71
Magallanes,2014,36,91.43
Magallanes,2014,37,80.29
Magallanes,2014,38,78.14
Magallanes,2014,39,74.71
Magallanes,2014,40,72.57
Magallanes,2014,41,74.29
Magallanes,2014,42,74.29
Magallanes,2014,43,73.86
Magallanes,2014,44,66.86
Magallanes,2014,45,72.57
Magallanes,2014,46,74.86
Magallanes,2014,47,74.14
Magallanes,2014,48,77.0
Magallanes,2014,49,75.86
Magallanes,2014,50,74.57
Magallanes,2014,51,72.29
Magallanes,2014,52,72.86
Magallanes,2015,1,73.43
Magallanes,2015,2,71.86
Magallanes,2015,3,69.14
Magallanes,2015,4,68.29
Magallanes,2015,5,66.86
Magallanes,2015,6,69.71
Magallanes,2015,7,72.0
Magallanes,2015,8,74.0
Magallanes,2015,9,72.86
Magallanes,2015,10,74.71
Magallanes,2015,11,73.43
Magallanes,2015,12,76.86
Magallanes,2015,13,84.29
Magallanes,2015,14,76.57
Magallanes,2015,15,81.29
Magallanes,2015,16,78.43
Magallanes,2015,17,81.57
Magallanes,2015,18,76.14
Magallanes,2015,19,84.57
Magallanes,2015,20,88.29
Magallanes,2015,21,83.14
Magallanes,2015,22,88.57
Magallanes,2015,23,89.43
Magallanes,2015,24,79.43
Magallanes,2015,25,79.86
Magallanes,2015,26,79.29
Magallanes,2015,27,85.0
Magallanes,2015,28,84.0
Magallanes,2015,29,78.29
Magallanes,2015,30,85.29
Magallanes,2015,31,88.29
Magallanes,2015,32,76.86
Magallanes,2015,33,77.71
Magallanes,2015,34,69.29
Magallanes,2015,35,87.86
Magallanes,2015,36,79.57
Magallanes,2015,37,73.14
Magallanes,2015,38,70.0
Magallanes,2015,39,81.57
Magallanes,2015,40,73.43
Magallanes,2015,41,74.29
Magallanes,2015,42,70.0
Magallanes,2015,43,67.14
Magallanes,2015,44,73.0
Magallanes,2015,45,75.0
Magallanes,2015,46,70.43
Magallanes,2015,47,65.86
Magallanes,2015,48,70.57
Magallanes,2015,49,65.86
Magallanes,2015,50,64.29
Magallanes,2015,51,71.14
Magallanes,2015,52,67.29
Magallanes,2015,53,65.86
Magallanes,2016,1,66.14
Magallanes,2016,2,62.0
Magallanes,2016,3,66.57
Magallanes,2016,4,67.29
Magallanes,2016,5,73.43
Magallanes,2016,6,70.57
Magallanes,2016,7,70.29
Magallanes,2016,8,73.0
Magallanes,2016,9,71.57
Magallanes,2016,10,71.0
Magallanes,2016,11,73.0
Magallanes,2016,12,70.86
Magallanes,2016,13,72.29
Magallanes,2016,14,72.86
Magallanes,2016,15,73.57
Magallanes,2016,16,81.71
Magallanes,2016,17,79.0
Magallanes,2016,18,84.71
Magallanes,2016,19,87.29
Magallanes,2016,20,86.14
Magallanes,2016,21,88.0
Magallanes,2016,22,90.57
Magallanes,2016,23,81.57
Magallanes,2016,24,80.14
Magallanes,2016,25,87.0
Magallanes,2016,26,83.29
Magallanes,2016,27,88.29
Magallanes,2016,28,86.71
Magallanes,2016,29,81.71
Magallanes,2016,30,90.0
Magallanes,2016,31,86.71
Magallanes,2016,32,81.57
Magallanes,2016,33,78.86
Magallanes,2016,34,83.57
Magallanes,2016,35,73.57
Magallanes,2016,36,68.43
Magallanes,2016,37,76.29
Magallanes,2016,38,70.57
Magallanes,2016,39,76.57
Magallanes,2016,40,75.71
Magallanes,2016,41,69.71
Magallanes,2016,42,74.57
Magallanes,2016,43,71.57
Magallanes,2016,44,73.0
Magallanes,2016,45,73.57
Magallanes,2016,46,73.0
Magallanes,2016,47,71.29
Magallanes,2016,48,69.43
Magallanes,2016,49,69.57
Magallanes,2016,50,66.57
Magallanes,2016,51,70.29
Magallanes,2016,52,72.71
Magallanes,2017,1,68.29
Magallanes,2017,2,74.57
Magallanes,2017,3,72.43
Magallanes,2017,4,69.57
Magallanes,2017,5,68.14
Magallanes,2017,6,72.86
Magallanes,2017,7,69.14
Magallanes,2017,8,74.71
Magallanes,2017,9,80.43
Magallanes,2017,10,77.86
Magallanes,2017,11,73.0
Magallanes,2017,12,78.29
Magallanes,2017,13,86.29
Magallanes,2017,14,76.57
Magallanes,2017,15,79.71
Magallanes,2017,16,82.14
Magallanes,2017,17,84.29
Magallanes,2017,18,84.57
Magallanes,2017,19,87.29
Magallanes,2017,20,82.43
Magallanes,2017,21,77.14
Magallanes,2017,22,87.43
Magallanes,2017,23,83.57
Magallanes,2017,24,80.29
Magallanes,2017,25,75.57
Magallanes,2017,26,81.57
Magallanes,2017,27,77.43
Magallanes,2017,28,74.57
Magallanes,2017,29,88.57
Magallanes,2017,30,77.29
Magallanes,2017,31,79.14
Magallanes,2017,32,85.29
Magallanes,2017,33,78.0
Magallanes,2017,34,78.86
Magallanes,2017,35,77.86
Magallanes,2017,36,65.43
Magallanes,2017,37,75.43
Magallanes,2017,38,78.57
Magallanes,2017,39,78.29
Magallanes,2017,40,74.14
Magallanes,2017,41,73.43
Magallanes,2017,42,70.86
Magallanes,2017,43,78.14
Magallanes,2017,44,76.14
Magallanes,2017,45,78.71
Magallanes,2017,46,71.43
Magallanes,2017,47,73.71
Magallanes,2017,48,69.0
Magallanes,2017,49,74.0
Magallanes,2017,50,71.71
Magallanes,2017,51,72.57
Magallanes,2017,52,72.57
Magallanes,2018,1,74.29
Magallanes,2018,2,75.86
Magallanes,2018,3,74.43
Magallanes,2018,4,72.57
Magallanes,2018,5,75.86
Magallanes,2018,6,69.57
Magallanes,2018,7,76.0
Magallanes,2018,8,71.14
Magallanes,2018,9,71.57
Magallanes,2018,10,76.71
Magallanes,2018,11,75.0
Magallanes,2018,12,71.86
Magallanes,2018,13,73.0
Magallanes,2018,14,81.57
Magallanes,2018,15,76.86
Magallanes,2018,16,79.29
Magallanes,2018,17,82.43
Magallanes,2018,18,80.14
Magallanes,2018,19,85.57
Magallanes,2018,20,87.29
Magallanes,2018,21,86.43
Magallanes,2018,22,77.14
Magallanes,2018,23,87.0
Magallanes,2018,24,85.86
Magallanes,2018,25,79.29
Magallanes,2018,26,85.0
Magallanes,2018,27,88.0
Magallanes,2018,28,81.57
Magallanes,2018,29,80.86
Magallanes,2018,30,78.29
Magallanes,2018,31,78.14
Magallanes,2018,32,85.43
Magallanes,2018,33,77.0
Magallanes,2018,34,79.0
Magallanes,2018,35,75.29
Magallanes,2018,36,76.29
Magallanes,2018,37,78.14
Magallanes,2018,38,73.57
Magallanes,2018,39,71.14
Magallanes,2018,40,76.0
Magallanes,2018,41,72.57
Magallanes,2018,42,73.86
Magallanes,2018,43,77.29
Magallanes,2018,44,68.0
Magallanes,2018,45,72.29
Magallanes,2018,46,68.86
Magallanes,2018,47,72.57
Magallanes,2018,48,71.14
Magallanes,2018,49,70.43
Magallanes,2018,50,70.0
Magallanes,2018,51,73.0
Magallanes,2018,52,72.86
Magallanes,2019,1,71.43
Magallanes,2019,2,69.14
Magallanes,2019,3,68.0
Magallanes,2019,4,67.14
Magallanes,2019,5,72.14
Magallanes,2019,6,67.86
Magallanes,2019,7,69.86
Magallanes,2019,8,68.71
Magallanes,2019,9,77.29
Magallanes,2019,10,71.71
Magallanes,2019,11,82.86
Magallanes,2019,12,77.14
Magallanes,2019,13,76.57
Magallanes,2019,14,78.57
Magallanes,2019,15,80.43
Magallanes,2019,16,82.0
Magallanes,2019,17,82.71
Magallanes,2019,18,79.0
Magallanes,2019,19,78.43
Magallanes,2019,20,82.43
Magallanes,2019,21,86.71
Magallanes,2019,22,82.86
Magallanes,2019,23,87.29
Magallanes,2019,24,84.43
Magallanes,2019,25,83.86
Magallanes,2019,26,80.29
Magallanes,2019,27,88.14
Magallanes,2019,28,96.0
Magallanes,2019,29,81.57
Magallanes,2019,30,81.29
Magallanes,2019,31,86.86
Magallanes,2019,32,75.29
Magallanes,2019,33,77.0
Magallanes,2019,34,86.57
Magallanes,2019,35,76.14
Magallanes,2019,36,79.14
Magallanes,2019,37,73.86
Magallanes,2019,38,79.14
Magallanes,2019,39,73.86
Magallanes,2019,40,70.86
Magallanes,2019,41,69.57
Magallanes,2019,42,79.86
Magallanes,2019,43,70.0
Magallanes,2019,44,71.57
Magallanes,2019,45,76.43
Magallanes,2019,46,78.57
Magallanes,2019,47,72.57
Magallanes,2019,48,74.43
Magallanes,2019,49,74.86
Magallanes,2019,50,72.29
Magallanes,2019,51,76.57
Magallanes,2019,52,71.0
Magallanes,2020,1,67.86
Magallanes,2020,2,74.29
Magallanes,2020,3,76.14
Magallanes,2020,4,74.86
Magallanes,2020,5,73.14
Magallanes,2020,6,74.14
Magallanes,2020,7,72.57
Magallanes,2020,8,73.86
Magallanes,2020,9,75.57
Magallanes,2020,10,80.14
Magallanes,2020,11,80.43
Magallanes,2020,12,76.43
Magallanes,2020,13,74.29
Magallanes,2020,14,77.71
Magallanes,2020,15,77.14
Magallanes,2020,16,77.71
Magallanes,2020,17,77.0
Magallanes,2020,18,88.0
Magallanes,2020,19,85.14
Magallanes,2020,20,85.14
Magallanes,2020,21,87.86
Magallanes,2020,22,85.14
Magallanes,2020,23,82.43
Magallanes,2020,24,80.0
Magallanes,2020,25,90.14
Magallanes,2020,26,82.86
Magallanes,2020,27,94.71
Magallanes,2020,28,83.71
Magallanes,2020,29,84.71
Magallanes,2020,30,84.0
Magallanes,2020,31,85.14
Magallanes,2020,32,75.71
Magallanes,2020,33,80.43
Magallanes,2020,34,80.29
Magallanes,2020,35,74.0
Magallanes,2020,36,83.43
Magallanes,2020,37,78.14
Magallanes,2020,38,72.57
Magallanes,2020,39,79.14
Magallanes,2020,40,70.57
Magallanes,2020,41,77.57
Magallanes,2020,42,78.43
Magallanes,2020,43,77.71
Magallanes,2020,44,75.14
Magallanes,2020,45,76.43
Magallanes,2020,46,75.57
Magallanes,2020,47,73.43
Magallanes,2020,48,75.14
Magallanes,2020,49,74.14
Magallanes,2020,50,79.43
Magallanes,2020,51,74.71
Magallanes,2020,52,69.43
Magallanes,2020,53,71.0
Magallanes,2021,1,72.0
Magallanes,2021,2,78.29
Magallanes,2021,3,68.43
Magallanes,2021,4,71.57
Magallanes,2021,5,71.14
Magallanes,2021,6,67.29
Magallanes,2021,7,69.86
Magallanes,2021,8,72.14
Magallanes,2021,9,67.14
Magallanes,2021,10,73.71
Magallanes,2021,11,75.71
Magallanes,2021,12,74.57
Magallanes,2021,13,79.14
Magallanes,2021,14,77.71
Magallanes,2021,15,76.29
Magallanes,2021,16,82.0
Magallanes,2021,17,86.43
Magallanes,2021,18,80.71
Magallanes,2021,19,86.0
Magallanes,2021,20,91.86
Magallanes,2021,21,72.14
Magallanes,2021,22,86.86
Magallanes,2021,23,86.57
Magallanes,2021,24,85.57
Magallanes,2021,25,81.29
Magallanes,2021,26,84.29
Magallanes,2021,27,81.0
Magallanes,2021,28,88.43
Magallanes,2021,29,86.0
Magallanes,2021,30,79.0
Magallanes,2021,31,75.71
Magallanes,2021,32,80.43
Magallanes,2021,33,80.71
Magallanes,2021,34,82.0
Magallanes,2021,35,75.71
Magallanes,2021,36,67.43
Magallanes,2021,37,80.86
Magallanes,2021,38,79.14
Magallanes,2021,39,73.71
Magallanes,2021,40,72.0
Magallanes,2021,41,70.0
Magallanes,2021,42,72.86
Magallanes,2021,43,72.71
Magallanes,2021,44,72.86
Magallanes,2021,45,66.71
Magallanes,2021,46,68.86
Magallanes,2021,47,69.86
Magallanes,2021,48,70.29
Magallanes,2021,49,69.71
Magallanes,2021,50,74.43
Magallanes,2021,51,69.0
Magallanes,2021,52,67.57
Magallanes,2022,1,69.14
Magallanes,2022,2,65.57
Magallanes,2022,3,68.29
Magallanes,2022,4,65.71
Magallanes,2022,5,72.43
Magallanes,2022,6,70.71
Magallanes,2022,7,75.86
Magallanes,2022,8,75.71
Magallanes,2022,9,74.29
Magallanes,2022,10,73.43
Magallanes,2022,11,73.14
Magallanes,2022,12,71.29
Magallanes,2022,13,75.86
Magallanes,2022,14,77.29
Magallanes,2022,15,78.86
Magallanes,2022,16,83.0
Magallanes,2022,17,79.14
Magallanes,2022,18,82.57
Magallanes,2022,19,84.43
Magallanes,2022,20,85.29
Magallanes,2022,21,76.0
Magallanes,2022,22,77.57
Magallanes,2022,23,78.43
Magallanes,2022,24,79.0
Magallanes,2022,25,79.43
Magallanes,2022,26,81.86
Magallanes,2022,27,85.43
Magallanes,2022,28,86.14
Magallanes,2022,29,78.14
Magallanes,2022,30,77.86
Magallanes,2022,31,86.71
Magallanes,2022,32,85.43
Magallanes,2022,33,82.43
Magallanes,2022,34,76.14
Magallanes,2022,35,81.86
Magallanes,2022,36,76.14
Magallanes,2022,37,72.57
Magallanes,2022,38,70.57
Magallanes,2022,39,73.71
Magallanes,2022,40,76.29
Magallanes,2022,41,71.86
Magallanes,2022,42,71.86
Magallanes,2022,43,72.86
Magallanes,2022,44,76.86
Magallanes,2022,45,68.0
Magallanes,2022,46,64.14
Magallanes,2022,47,66.29
Magallanes,2022,48,70.71
Magallanes,2022,49,63.57
Magallanes,2022,50,68.29
Magallanes,2022,51,65.0
Magallanes,2022,52,73.14
Magallanes,2023,1,68.71
Magallanes,2023,2,69.14
Magallanes,2023,3,66.57
Magallanes,2023,4,63.86
Magallanes,2023,5,68.0
Magallanes,2023,6,69.14
Magallanes,2023,7,67.57
Magallanes,2023,8,72.0
Magallanes,2023,9,76.29
Magallanes,2023,10,71.43
Magallanes,2023,11,75.43
Magallanes,2023,12,75.0
Magallanes,2023,13,73.29
Magallanes,2023,14,71.29
Magallanes,2023,15,75.71
Magallanes,2023,16,78.86
Magallanes,2023,17,82.71
Magallanes,2023,18,78.0
Magallanes,2023,19,81.14
Magallanes,2023,20,82.14
Magallanes,2023,21,80.14
Magallanes,2023,22,82.43
Magallanes,2023,23,83.14
Magallanes,2023,24,79.57
Magallanes,2023,25,87.29
Magallanes,2023,26,90.43
Magallanes,2023,27,83.14
Magallanes,2023,28,85.29
Magallanes,2023,29,79.29
Magallanes,2023,30,82.14
Magallanes,2023,31,80.43
Magallanes,2023,32,84.0
Magallanes,2023,33,84.29
Magallanes,2023,34,79.43
Magallanes,2023,35,77.71
Magallanes,2023,36,88.29
Magallanes,2023,37,77.86
Magallanes,2023,38,74.14
Magallanes,2023,39,69.43
Magallanes,2023,40,77.0
Magallanes,2023,41,74.57
Magallanes,2023,42,71.0
Magallanes,2023,43,69.43
Magallanes,2023,44,68.14
Magallanes,2023,45,64.86
Magallanes,2023,46,69.57
Magallanes,2023,47,74.71
Magallanes,2023,48,69.71
Magallanes,2023,49,74.86
Magallanes,2023,50,67.29
Magallanes,2023,51,70.14
Magallanes,2023,52,66.86
Magallanes,2024,1,68.71
Magallanes,2024,2,67.71
Magallanes,2024,3,73.86
Magallanes,2024,4,65.0
Magallanes,2024,5,72.86
Magallanes,2024,6,69.0
Magallanes,2024,7,75.57
Magallanes,2024,8,75.43
Magallanes,2024,9,77.57
Magallanes,2024,10,79.0
Magallanes,2024,11,71.0
Magallanes,2024,12,79.29
Magallanes,2024,13,76.29
Magallanes,2024,14,75.71
Magallanes,2024,15,77.43
Magallanes,2024,16,78.29
Magallanes,2024,17,81.29
Magallanes,2024,18,81.71
Magallanes,2024,19,83.71
Magallanes,2024,20,82.0
Magallanes,2024,21,81.43
Magallanes,2024,22,87.43
Magallanes,2024,23,89.0
Magallanes,2024,24,83.86
Magallanes,2024,25,80.71
Magallanes,2024,26,88.71
Magallanes,2024,27,85.43
Magallanes,2024,28,81.86
Magallanes,2024,29,80.0
Magallanes,2024,30,77.71
Magallanes,2024,31,89.43
Magallanes,2024,32,85.86
Magallanes,2024,33,88.0
Magallanes,2024,34,85.29
Magallanes,2024,35,76.0
Magallanes,2024,36,74.0
Magallanes,2024,37,75.86
Magallanes,2024,38,68.29
Magallanes,2024,39,72.0
Magallanes,2024,40,75.29
Magallanes,2024,41,75.57
Magallanes,2024,42,74.29
Magallanes,2024,43,77.14
Magallanes,2024,44,72.71
Magallanes,2024,45,75.14
Magallanes,2024,46,73.0
Magallanes,2024,47,63.57
Magallanes,2024,48,70.14
Magallanes,2024,49,66.14
Magallanes,2024,50,61.71
Magallanes,2024,51,70.57
Magallanes,2024,52,71.43
Magallanes,2025,1,68.57
Magallanes,2025,2,63.57
Magallanes,2025,3,72.71
Magallanes,2025,4,74.14
Magallanes,2025,5,73.71
Magallanes,2025,6,69.86
Magallanes,2025,7,70.0
Magallanes,2025,8,67.57
Magallanes,2025,9,73.14
Magallanes,2025,10,78.14
Magallanes,2025,11,69.14
Magallanes,2025,12,72.14
Magallanes,2025,13,75.29
Magallanes,2025,14,69.29
Magallanes,2025,15,72.43
Magallanes,2025,16,87.14
Magallanes,2025,17,79.71
Magallanes,2025,18,82.29
Magallanes,2025,19,85.29
Magallanes,2025,20,77.57
Magallanes,2025,21,81.29
Magallanes,2025,22,85.86
Magallanes,2025,23,86.86
Magallanes,2025,24,91.57
Magallanes,2025,25,81.14
Magallanes,2025,26,77.71
Magallanes,2025,27,84.14
Magallanes,2025,28,80.29
Magallanes,2025,29,83.0
Magallanes,2025,30,77.57
Magallanes,2025,31,90.43
Magallanes,2025,32,80.86
Magallanes,2025,33,85.0
Magallanes,2025,34,81.86
Magallanes,2025,35,77.14
Magallanes,2025,36,75.0
Magallanes,2025,37,80.0
Magallanes,2025,38,72.86
Magallanes,2025,39,71.14
Magallanes,2025,40,71.0
Magallanes,2025,41,78.43
Magallanes,2025,42,73.0
Magallanes,2025,43,65.57
Magallanes,2025,44,64.86
Magallanes,2025,45,70.29
Magallanes,2025,46,72.71
Magallanes,2025,47,75.14
Magallanes,2025,48,65.86
Magallanes,2025,49,68.71
Magallanes,2025,50,72.86
Magallanes,2025,51,68.29
Magallanes,2025,52,76.43
Magallanes,2026,1,74.29
Magallanes,2026,2,65.0
Magallanes,2026,3,70.43
Magallanes,2026,4,70.0
Magallanes,2026,5,61.86
Magallanes,2026,6,66.14
Magallanes,2026,7,61.86
Magallanes,2026,8,71.0
Magallanes,2026,9,66.0
Magallanes,2026,10,76.86
Magallanes,2026,11,75.0
Magallanes,2026,12,76.43
Magallanes,2026,13,78.71
Magallanes,2026,14,78.0
Magallanes,2026,15,75.29
Magallanes,2026,16,74.57
Magallanes,2026,17,76.14
Magallanes,2026,18,81.43
Magallanes,2026,19,92.57
Magallanes,2026,20,80.29
Magallanes,2026,21,84.29
Magallanes,2026,22,93.57
Magallanes,2026,23,91.29
Magallanes,2026,24,87.29
Magallanes,2026,25,86.0
Maule,2014,1,45.8
Maule,2014,2,48.57
Maule,2014,3,54.14
Maule,2014,4,56.86
Maule,2014,5,52.29
Maule,2014,6,54.14
Maule,2014,7,54.43
Maule,2014,8,52.71
Maule,2014,9,56.57
Maule,2014,10,54.57
Maule,2014,11,56.43
Maule,2014,12,56.29
Maule,2014,13,68.86
Maule,2014,14,74.43
Maule,2014,15,70.14
Maule,2014,16,67.29
Maule,2014,17,78.43
Maule,2014,18,79.29
Maule,2014,19,85.57
Maule,2014,20,81.57
Maule,2014,21,81.71
Maule,2014,22,83.86
Maule,2014,23,87.86
Maule,2014,24,85.14
Maule,2014,25,80.71
Maule,2014,26,84.57
Maule,2014,27,84.86
Maule,2014,28,84.29
Maule,2014,29,83.0
Maule,2014,30,83.43
Maule,2014,31,90.14
Maule,2014,32,82.0
Maule,2014,33,75.0
Maule,2014,34,87.0
Maule,2014,35,82.71
Maule,2014,36,85.14
Maule,2014,37,77.86
Maule,2014,38,83.14
Maule,2014,39,78.57
Maule,2014,40,79.71
Maule,2014,41,68.29
Maule,2014,42,67.86
Maule,2014,43,62.57
Maule,2014,44,61.0
Maule,2014,45,56.86
Maule,2014,46,58.29
Maule,2014,47,56.14
Maule,2014,48,55.14
Maule,2014,49,54.57
Maule,2014,50,56.71
Maule,2014,51,54.0
Maule,2014,52,47.86
Maule,2015,1,52.71
Maule,2015,2,48.57
Maule,2015,3,52.43
Maule,2015,4,60.0
Maule,2015,5,49.57
Maule,2015,6,46.71
Maule,2015,7,42.14
Maule,2015,8,50.0
Maule,2015,9,65.14
Maule,2015,10,56.71
Maule,2015,11,42.71
Maule,2015,12,53.86
Maule,2015,13,70.43
Maule,2015,14,63.71
Maule,2015,15,65.71
Maule,2015,16,65.43
Maule,2015,17,75.57
Maule,2015,18,73.57
Maule,2015,19,78.43
Maule,2015,20,83.71
Maule,2015,21,82.0
Maule,2015,22,83.14
Maule,2015,23,89.71
Maule,2015,24,84.57
Maule,2015,25,78.29
Maule,2015,26,84.43
Maule,2015,27,84.43
Maule,2015,28,88.86
Maule,2015,29,81.14
Maule,2015,30,84.57
Maule,2015,31,90.43
Maule,2015,32,83.43
Maule,2015,33,79.43
Maule,2015,34,81.57
Maule,2015,35,83.29
Maule,2015,36,78.14
Maule,2015,37,75.57
Maule,2015,38,78.29
Maule,2015,39,79.57
Maule,2015,40,86.14
Maule,2015,41,71.29
Maule,2015,42,76.29
Maule,2015,43,78.57
Maule,2015,44,71.29
Maule,2015,45,76.14
Maule,2015,46,65.14
Maule,2015,47,60.86
Maule,2015,48,57.71
Maule,2015,49,61.0
Maule,2015,50,51.71
Maule,2015,51,50.0
Maule,2015,52,49.0
Maule,2015,53,52.29
Maule,2016,1,57.0
Maule,2016,2,52.0
Maule,2016,3,54.29
Maule,2016,4,58.43
Maule,2016,5,55.86
Maule,2016,6,53.43
Maule,2016,7,52.57
Maule,2016,8,44.43
Maule,2016,9,52.43
Maule,2016,10,62.71
Maule,2016,11,58.86
Maule,2016,12,64.43
Maule,2016,13,68.0
Maule,2016,14,68.43
Maule,2016,15,83.29
Maule,2016,16,82.29
Maule,2016,17,79.57
Maule,2016,18,86.14
Maule,2016,19,86.0
Maule,2016,20,88.0
Maule,2016,21,88.57
Maule,2016,22,87.57
Maule,2016,23,84.0
Maule,2016,24,85.57
Maule,2016,25,90.0
Maule,2016,26,88.0
Maule,2016,27,89.14
Maule,2016,28,84.29
Maule,2016,29,88.43
Maule,2016,30,80.14
Maule,2016,31,83.14
Maule,2016,32,82.43
Maule,2016,33,81.0
Maule,2016,34,76.43
Maule,2016,35,67.71
Maule,2016,36,73.57
Maule,2016,37,80.43
Maule,2016,38,73.57
Maule,2016,39,69.29
Maule,2016,40,57.71
Maule,2016,41,75.0
Maule,2016,42,73.43
Maule,2016,43,73.14
Maule,2016,44,60.86
Maule,2016,45,50.71
Maule,2016,46,53.0
Maule,2016,47,60.86
Maule,2016,48,57.0
Maule,2016,49,54.0
Maule,2016,50,48.86
Maule,2016,51,50.14
Maule,2016,52,63.14
Maule,2017,1,42.14
Maule,2017,2,40.14
Maule,2017,3,36.71
Maule,2017,4,44.71
Maule,2017,5,46.29
Maule,2017,6,44.14
Maule,2017,7,54.14
Maule,2017,8,56.0
Maule,2017,9,50.0
Maule,2017,10,47.14
Maule,2017,11,52.0
Maule,2017,12,59.57
Maule,2017,13,57.0
Maule,2017,14,65.86
Maule,2017,15,71.0
Maule,2017,16,73.29
Maule,2017,17,72.29
Maule,2017,18,80.0
Maule,2017,19,78.71
Maule,2017,20,80.0
